transcript_id	gene_id	chr	start	end	strand	biotype	gene_biotype	has_cds	label	length
transcript:ENST00000449082		3	38696807	38816217	-	protein_coding	protein_coding	True	1	12497
transcript:ENST00000643924		3	38697346	38794042	-	protein_coding	protein_coding	True	1	11771
transcript:ENST00000417712		22	38699801	38701556	-	protein_coding	protein_coding	True	1	810
transcript:ENST00000456626		22	38699803	38700930	-	protein_coding	protein_coding	True	1	1028
transcript:ENST00000462610		22	38700161	38701032	-	protein_coding_CDS_not_defined	protein_coding	False	1	525
transcript:ENST00000490169		22	38700276	38701418	-	protein_coding_CDS_not_defined	protein_coding	False	1	505
transcript:ENST00000621332		17	38705273	38729795	+	protein_coding	protein_coding	True	1	11121
transcript:ENST00000620609		17	38705542	38714756	+	protein_coding	protein_coding	True	1	3692
transcript:ENST00000484657		22	38705742	38716867	+	protein_coding	protein_coding	True	1	1043
transcript:ENST00000216044		22	38705944	38733587	+	protein_coding	protein_coding	True	1	6915
transcript:ENST00000418601		22	38705949	38721822	+	nonsense_mediated_decay	protein_coding	True	1	1023
transcript:ENST00000488787		22	38706511	38716669	+	protein_coding	protein_coding	True	1	842
transcript:ENST00000470836		22	38706520	38715962	+	protein_coding	protein_coding	True	1	622
transcript:ENST00000611305		17	38706639	38707799	+	protein_coding_CDS_not_defined	protein_coding	False	1	483
transcript:ENST00000621099		20	38711821	38712103	-	misc_RNA		False	0	283
transcript:ENST00000327475		6	38715311	39030792	+	protein_coding	protein_coding	True	1	28787
transcript:ENST00000373278		6	38716561	38734514	+	protein_coding	protein_coding	True	1	1606
transcript:ENST00000615858		17	38717424	38721156	+	protein_coding	protein_coding	True	1	2115
transcript:ENST00000449981		6	38722810	38972080	+	protein_coding	protein_coding	True	1	25507
transcript:ENST00000310301		7	38722974	38909191	-	protein_coding	protein_coding	True	1	8419
transcript:ENST00000359357		6	38723122	39030529	+	protein_coding	protein_coding	True	1	27337
transcript:ENST00000217420		20	38724486	38729372	+	protein_coding	protein_coding	True	1	4128
transcript:ENST00000460605		22	38725176	38726428	+	protein_coding_CDS_not_defined	protein_coding	False	1	581
transcript:ENST00000395969		7	38725555	38909174	-	protein_coding	protein_coding	True	1	5671
transcript:ENST00000615441		17	38725757	38727171	+	protein_coding_CDS_not_defined	protein_coding	False	1	395
transcript:ENST00000448833		7	38726236	38745581	-	nonsense_mediated_decay	protein_coding	True	1	1162
transcript:ENST00000458073		22	38726306	38738299	+	protein_coding	protein_coding	True	1	2400
transcript:ENST00000551855		12	38726359	38767717	-	protein_coding_CDS_not_defined	protein_coding	False	1	542
transcript:ENST00000519416		8	38728186	38850793	+	protein_coding	protein_coding	True	1	7340
transcript:ENST00000520615		8	38728190	38850793	+	protein_coding	protein_coding	True	1	7342
transcript:ENST00000522474		8	38728344	38745201	+	protein_coding_CDS_not_defined	protein_coding	False	1	635
transcript:ENST00000520340		8	38728588	38839449	+	protein_coding	protein_coding	True	1	3719
transcript:ENST00000522983		8	38728617	38745352	+	protein_coding_CDS_not_defined	protein_coding	False	1	572
transcript:ENST00000518415		8	38728640	38848132	+	protein_coding	protein_coding	True	1	5207
transcript:ENST00000594552		19	38730187	38735410	-	nonsense_mediated_decay	protein_coding	True	1	1156
transcript:ENST00000328867		19	38730192	38744474	-	protein_coding	protein_coding	True	1	5289
transcript:ENST00000597987		19	38730274	38735405	-	protein_coding	protein_coding	True	1	1214
transcript:ENST00000613478		17	38730341	38735605	+	protein_coding	protein_coding	True	1	2936
transcript:ENST00000601953		19	38730431	38769904	-	protein_coding	protein_coding	True	1	4094
transcript:ENST00000484971		22	38730613	38736184	+	nonsense_mediated_decay	protein_coding	True	1	674
transcript:ENST00000595177		19	38730678	38735422	-	protein_coding	protein_coding	True	1	802
transcript:ENST00000690927		22	38733290	38754993	-	protein_coding	protein_coding	True	1	7206
transcript:ENST00000620225		17	38733898	38748336	-	protein_coding	protein_coding	True	1	3669
transcript:ENST00000616199		17	38733898	38749817	-	protein_coding	protein_coding	True	1	4097
transcript:ENST00000610747		17	38733900	38735596	-	protein_coding	protein_coding	True	1	659
transcript:ENST00000611883		17	38734280	38746628	-	protein_coding	protein_coding	True	1	3214
transcript:ENST00000487538		22	38734324	38736175	+	protein_coding_CDS_not_defined	protein_coding	False	1	358
transcript:ENST00000489527		22	38734325	38738295	+	protein_coding	protein_coding	True	1	540
transcript:ENST00000405510		22	38734725	38755528	-	protein_coding	protein_coding	True	1	6209
transcript:ENST00000689035		22	38734734	38755998	-	protein_coding	protein_coding	True	1	6114
transcript:ENST00000405018		22	38734736	38755999	-	protein_coding	protein_coding	True	1	6239
transcript:ENST00000616129		17	38735044	38748378	-	protein_coding	protein_coding	True	1	2308
transcript:ENST00000618941		17	38735109	38748184	-	protein_coding	protein_coding	True	1	2273
transcript:ENST00000618506		17	38735112	38748353	-	protein_coding	protein_coding	True	1	1808
transcript:ENST00000406622		22	38735909	38794143	-	protein_coding	protein_coding	True	1	4879
transcript:ENST00000456894		22	38735953	38754951	-	protein_coding	protein_coding	True	1	4502
transcript:ENST00000455125		22	38737330	38754697	-	protein_coding	protein_coding	True	1	5154
transcript:ENST00000439468		7	38741284	38745562	-	protein_coding	protein_coding	True	1	684
transcript:ENST00000598684		19	38741777	38744172	-	protein_coding	protein_coding	True	1	1085
transcript:ENST00000597740		19	38742243	38744172	-	nonsense_mediated_decay	protein_coding	True	1	829
transcript:ENST00000313117		2	38743599	38751361	-	protein_coding	protein_coding	True	1	3073
transcript:ENST00000446327		2	38743599	38751494	-	protein_coding	protein_coding	True	1	3134
transcript:ENST00000425778		2	38743601	38751415	-	nonsense_mediated_decay	protein_coding	True	1	3271
transcript:ENST00000468411		6	38744086	38744386	+	misc_RNA		False	0	301
transcript:ENST00000425941		2	38744453	38751363	-	nonsense_mediated_decay	protein_coding	True	1	2358
transcript:ENST00000452806		2	38744717	38749564	-	protein_coding	protein_coding	True	1	1078
transcript:ENST00000432873		2	38744893	38748616	-	nonsense_mediated_decay	protein_coding	True	1	816
transcript:ENST00000409276		2	38744893	38751358	-	protein_coding	protein_coding	True	1	1758
transcript:ENST00000431066		2	38744895	38751282	-	nonsense_mediated_decay	protein_coding	True	1	2246
transcript:ENST00000443213		2	38744918	38751352	-	nonsense_mediated_decay	protein_coding	True	1	2302
transcript:ENST00000430185		22	38745075	38750314	-	protein_coding_CDS_not_defined	protein_coding	False	1	454
transcript:ENST00000438058		22	38745687	38756000	-	protein_coding	protein_coding	True	1	1684
transcript:ENST00000415527		2	38748047	38751138	-	nonsense_mediated_decay	protein_coding	True	1	1291
transcript:ENST00000243903		20	38748460	38772520	+	protein_coding	protein_coding	True	1	4371
transcript:ENST00000452294		22	38750888	38754982	-	protein_coding	protein_coding	True	1	1055
transcript:ENST00000433561		22	38750992	38755634	-	protein_coding	protein_coding	True	1	774
transcript:ENST00000417332		22	38751007	38754775	-	protein_coding	protein_coding	True	1	919
transcript:ENST00000439339		22	38751020	38755429	-	protein_coding	protein_coding	True	1	848
transcript:ENST00000409011		2	38751534	38781965	+	protein_coding	protein_coding	True	1	1420
transcript:ENST00000619426		17	38752741	38764225	+	protein_coding	protein_coding	True	1	1380
transcript:ENST00000610434		17	38752747	38760580	+	protein_coding	protein_coding	True	1	947
transcript:ENST00000613870		17	38752764	38764225	+	nonsense_mediated_decay	protein_coding	True	1	986
transcript:ENST00000620309		17	38752773	38764225	+	nonsense_mediated_decay	protein_coding	True	1	891
transcript:ENST00000521642		8	38757239	38831177	+	protein_coding	protein_coding	True	1	892
transcript:ENST00000521050		8	38757277	38831177	+	protein_coding	protein_coding	True	1	926
transcript:ENST00000522904		8	38757281	38850686	+	protein_coding	protein_coding	True	1	7209
transcript:ENST00000522752		8	38757299	38840618	+	protein_coding_CDS_not_defined	protein_coding	False	1	944
transcript:ENST00000362821		20	38761528	38761842	+	misc_RNA		False	0	315
transcript:ENST00000619039		17	38765691	38799556	-	protein_coding	protein_coding	True	1	6634
transcript:ENST00000550863		12	38767691	38906269	-	protein_coding	protein_coding	True	1	585
transcript:ENST00000378626		19	38770968	38773517	-	protein_coding	protein_coding	True	1	905
transcript:ENST00000613767		17	38771174	38779930	-	protein_coding_CDS_not_defined	protein_coding	False	1	478
transcript:ENST00000599035		19	38771884	38773432	-	protein_coding	protein_coding	True	1	671
transcript:ENST00000308973		4	38772238	38782990	-	protein_coding	protein_coding	True	1	6427
transcript:ENST00000361424		4	38772239	38782990	-	protein_coding	protein_coding	True	1	5920
transcript:ENST00000613579		4	38772239	38782990	-	protein_coding	protein_coding	True	1	6237
transcript:ENST00000622002		4	38772239	38782990	-	protein_coding	protein_coding	True	1	6109
transcript:ENST00000466017		7	38772599	38797041	-	protein_coding_CDS_not_defined	protein_coding	False	1	591
transcript:ENST00000506111		4	38772613	38776196	-	protein_coding	protein_coding	True	1	5898
transcript:ENST00000508334		4	38773125	38776197	-	protein_coding	protein_coding	True	1	5052
transcript:ENST00000485955		7	38774158	38775672	-	protein_coding_CDS_not_defined	protein_coding	False	1	571
transcript:ENST00000502321		4	38775266	38782989	-	protein_coding	protein_coding	True	1	959
transcript:ENST00000507953		4	38775836	38782990	-	protein_coding_CDS_not_defined	protein_coding	False	1	596
transcript:ENST00000617781		17	38776604	38799522	-	protein_coding_CDS_not_defined	protein_coding	False	1	927
transcript:ENST00000409566		2	38778210	38781947	+	protein_coding	protein_coding	True	1	1170
transcript:ENST00000281950		2	38778210	38785002	+	protein_coding	protein_coding	True	1	4209
transcript:ENST00000216068		22	38778508	38794143	-	protein_coding	protein_coding	True	1	1792
transcript:ENST00000486019		22	38778853	38794148	-	protein_coding_CDS_not_defined	protein_coding	False	1	842
transcript:ENST00000617499		17	38780553	38800126	-	protein_coding	protein_coding	True	1	761
transcript:ENST00000406199		22	38780718	38794198	-	protein_coding	protein_coding	True	1	838
transcript:ENST00000475512		22	38785305	38794132	-	protein_coding_CDS_not_defined	protein_coding	False	1	758
transcript:ENST00000524354		8	38785674	38819631	+	protein_coding	protein_coding	True	1	863
transcript:ENST00000522544		8	38785674	38819714	+	protein_coding_CDS_not_defined	protein_coding	False	1	372
transcript:ENST00000523239		8	38785911	38838507	+	protein_coding_CDS_not_defined	protein_coding	False	1	519
transcript:ENST00000317827		8	38787236	38853028	+	protein_coding	protein_coding	True	1	10188
transcript:ENST00000276520		8	38787263	38853028	+	protein_coding	protein_coding	True	1	7701
transcript:ENST00000502213		4	38787555	38804789	-	protein_coding	protein_coding	True	1	13981
transcript:ENST00000521528		8	38788106	38819920	+	protein_coding	protein_coding	True	1	747
transcript:ENST00000520973		8	38788106	38848276	+	protein_coding	protein_coding	True	1	4310
transcript:ENST00000521935		8	38788163	38820243	+	protein_coding	protein_coding	True	1	1381
transcript:ENST00000523834		8	38788322	38819750	+	protein_coding_CDS_not_defined	protein_coding	False	1	589
transcript:ENST00000314980		19	38789200	38791754	+	protein_coding	protein_coding	True	1	910
transcript:ENST00000510552		4	38789455	38804791	-	protein_coding_CDS_not_defined	protein_coding	False	1	1907
transcript:ENST00000505744		4	38789942	38804819	-	protein_coding_CDS_not_defined	protein_coding	False	1	1525
transcript:ENST00000413141		7	38795492	38831346	-	protein_coding	protein_coding	True	1	1043
transcript:ENST00000265745		7	38795542	38909191	-	nonsense_mediated_decay	protein_coding	True	1	1399
transcript:ENST00000308979		4	38796255	38804791	-	protein_coding	protein_coding	True	1	5212
transcript:ENST00000414632		7	38796745	38909191	-	protein_coding	protein_coding	True	1	1079
transcript:ENST00000457308		2	38797729	38875934	-	protein_coding	protein_coding	True	1	9046
transcript:ENST00000452978		2	38797736	38848402	-	protein_coding	protein_coding	True	1	4555
transcript:ENST00000620517		2	38798280	38867238	-	nonsense_mediated_decay	protein_coding	True	1	5528
transcript:ENST00000505940		4	38798349	38804851	-	protein_coding	protein_coding	True	1	1131
transcript:ENST00000515861		4	38798561	38804916	-	protein_coding	protein_coding	True	1	849
transcript:ENST00000506146		4	38798686	38856817	-	protein_coding	protein_coding	True	1	701
transcript:ENST00000508364		4	38798761	38805578	-	protein_coding	protein_coding	True	1	676
transcript:ENST00000614790		17	38800441	38825321	-	protein_coding	protein_coding	True	1	4345
transcript:ENST00000509754		4	38800472	38804789	-	protein_coding_CDS_not_defined	protein_coding	False	1	590
transcript:ENST00000508535		4	38800870	38805533	-	protein_coding_CDS_not_defined	protein_coding	False	1	578
transcript:ENST00000457894		X	38801440	38806446	+	protein_coding	protein_coding	True	1	2364
transcript:ENST00000378474		X	38801454	38806433	+	protein_coding	protein_coding	True	1	2441
transcript:ENST00000336949		X	38801455	38806537	+	protein_coding	protein_coding	True	1	5366
transcript:ENST00000614558		X	38801459	38806532	+	protein_coding	protein_coding	True	1	4310
transcript:ENST00000595291		19	38801671	38806507	-	nonsense_mediated_decay	protein_coding	True	1	808
transcript:ENST00000307751		19	38801674	38812945	-	protein_coding	protein_coding	True	1	2093
transcript:ENST00000619299		17	38801725	38825315	-	nonsense_mediated_decay	protein_coding	True	1	2101
transcript:ENST00000600070		19	38801759	38808805	-	protein_coding	protein_coding	True	1	1317
transcript:ENST00000618122		17	38802815	38815735	-	nonsense_mediated_decay	protein_coding	True	1	1170
transcript:ENST00000619462		17	38802840	38810595	-	nonsense_mediated_decay	protein_coding	True	1	830
transcript:ENST00000360214		21	38805183	38824955	+	protein_coding	protein_coding	True	1	5470
transcript:ENST00000665212		21	38805258	38814823	+	protein_coding	protein_coding	True	1	877
transcript:ENST00000524193		8	38805450	38820011	+	protein_coding	protein_coding	True	1	867
transcript:ENST00000299824		20	38805697	38923024	+	protein_coding	protein_coding	True	1	7963
transcript:ENST00000373331		20	38805724	38923024	+	protein_coding	protein_coding	True	1	7684
transcript:ENST00000667466		21	38805895	38824936	+	protein_coding	protein_coding	True	1	5303
transcript:ENST00000360938		21	38805929	38824955	+	protein_coding	protein_coding	True	1	5078
transcript:ENST00000432278		21	38805951	38814981	+	protein_coding	protein_coding	True	1	1538
transcript:ENST00000666778		21	38805983	38824936	+	protein_coding	protein_coding	True	1	5123
transcript:ENST00000597803		19	38806461	38812945	-	protein_coding_CDS_not_defined	protein_coding	False	1	328
transcript:ENST00000619818		17	38806800	38825355	-	protein_coding_CDS_not_defined	protein_coding	False	1	1127
